m,TagName,
"2014-04-01 00:00:00","ruby","2736"
"2014-04-01 00:00:00","rust","41"
"2014-04-01 00:00:00","scala","919"
"2014-04-01 00:00:00","sql","7709"
"2014-04-01 00:00:00","typescript","139"
"2014-05-01 00:00:00","ada","21"
"2014-05-01 00:00:00","assembly","327"
"2014-05-01 00:00:00","awk","323"
"2014-05-01 00:00:00","bash","1221"
"2014-05-01 00:00:00","basic","10"
"2014-05-01 00:00:00","c","3233"
"2014-05-01 00:00:00","c#","13785"
"2014-05-01 00:00:00","c++","6720"
"2014-05-01 00:00:00","clojure","176"
"2014-05-01 00:00:00","cobol","6"
"2014-05-01 00:00:00","coffeescript","164"
"2014-05-01 00:00:00","curl","334"
"2014-05-01 00:00:00","delphi","468"
"2014-05-01 00:00:00","fortran","108"
"2014-05-01 00:00:00","go","278"
"2014-05-01 00:00:00","groovy","242"
"2014-05-01 00:00:00","haskell","544"
"2014-05-01 00:00:00","java","17771"
"2014-05-01 00:00:00","javascript","19596"
"2014-05-01 00:00:00","julia","38"
"2014-05-01 00:00:00","kotlin","6"
"2014-05-01 00:00:00","matlab","1236"
"2014-05-01 00:00:00","objective-c","4143"
"2014-05-01 00:00:00","pascal","22"
"2014-05-01 00:00:00","perl","793"
"2014-05-01 00:00:00","php","14577"
"2014-05-01 00:00:00","prolog","156"
"2014-05-01 00:00:00","python","9174"
"2014-05-01 00:00:00","r","2572"
"2014-05-01 00:00:00","ruby","2667"
"2014-05-01 00:00:00","rust","45"
"2014-05-01 00:00:00","scala","850"
"2014-05-01 00:00:00","sql","6681"
"2014-05-01 00:00:00","typescript","138"
"2014-06-01 00:00:00","ada","5"
"2014-06-01 00:00:00","assembly","264"
"2014-06-01 00:00:00","awk","289"
"2014-06-01 00:00:00","bash","1189"
"2014-06-01 00:00:00","basic","10"
"2014-06-01 00:00:00","c","2750"
"2014-06-01 00:00:00","c#","12371"
"2014-06-01 00:00:00","c++","5609"
"2014-06-01 00:00:00","clojure","145"
"2014-06-01 00:00:00","cobol","8"
"2014-06-01 00:00:00","coffeescript","161"
"2014-06-01 00:00:00","curl","356"
"2014-06-01 00:00:00","delphi","414"
"2014-06-01 00:00:00","fortran","146"
"2014-06-01 00:00:00","go","288"
"2014-06-01 00:00:00","groovy","236"
"2014-06-01 00:00:00","haskell","423"
"2014-06-01 00:00:00","java","15755"
"2014-06-01 00:00:00","javascript","18140"
"2014-06-01 00:00:00","julia","42"
"2014-06-01 00:00:00","kotlin","3"
"2014-06-01 00:00:00","matlab","1017"
"2014-06-01 00:00:00","objective-c","3726"
"2014-06-01 00:00:00","pascal","20"
"2014-06-01 00:00:00","perl","675"
"2014-06-01 00:00:00","php","12833"
"2014-06-01 00:00:00","prolog","88"
"2014-06-01 00:00:00","python","8856"
"2014-06-01 00:00:00","r","2385"
"2014-06-01 00:00:00","ruby","2322"
"2014-06-01 00:00:00","rust","50"
"2014-06-01 00:00:00","scala","943"
"2014-06-01 00:00:00","sql","6257"
"2014-06-01 00:00:00","typescript","104"
"2014-07-01 00:00:00","ada","23"
"2014-07-01 00:00:00","assembly","213"
"2014-07-01 00:00:00","awk","347"
"2014-07-01 00:00:00","bash","1247"
"2014-07-01 00:00:00","basic","10"
"2014-07-01 00:00:00","c","2807"
"2014-07-01 00:00:00","c#","13548"
"2014-07-01 00:00:00","c++","6217"
"2014-07-01 00:00:00","clojure","167"
"2014-07-01 00:00:00","cobol","12"
"2014-07-01 00:00:00","coffeescript","195"
"2014-07-01 00:00:00","curl","394"
"2014-07-01 00:00:00","delphi","441"
"2014-07-01 00:00:00","fortran","114"
"2014-07-01 00:00:00","go","450"
"2014-07-01 00:00:00","groovy","306"
"2014-07-01 00:00:00","haskell","463"
"2014-07-01 00:00:00","java","17213"
"2014-07-01 00:00:00","javascript","19959"
"2014-07-01 00:00:00","julia","63"
"2014-07-01 00:00:00","kotlin","3"
"2014-07-01 00:00:00","matlab","1095"
"2014-07-01 00:00:00","objective-c","4156"
"2014-07-01 00:00:00","pascal","11"
"2014-07-01 00:00:00","perl","732"
"2014-07-01 00:00:00","php","14129"
"2014-07-01 00:00:00","prolog","35"
"2014-07-01 00:00:00","python","9853"
"2014-07-01 00:00:00","r","2616"
"2014-07-01 00:00:00","ruby","2547"
"2014-07-01 00:00:00","rust","90"
"2014-07-01 00:00:00","scala","895"
"2014-07-01 00:00:00","sql","6772"
"2014-07-01 00:00:00","typescript","160"
"2014-08-01 00:00:00","ada","17"
"2014-08-01 00:00:00","assembly","183"
"2014-08-01 00:00:00","awk","260"
"2014-08-01 00:00:00","bash","1156"
"2014-08-01 00:00:00","basic","8"
"2014-08-01 00:00:00","c","2665"
"2014-08-01 00:00:00","c#","12399"
"2014-08-01 00:00:00","c++","5835"
"2014-08-01 00:00:00","clojure","164"
"2014-08-01 00:00:00","cobol","12"
"2014-08-01 00:00:00","coffeescript","155"
"2014-08-01 00:00:00","curl","320"
"2014-08-01 00:00:00","delphi","422"
"2014-08-01 00:00:00","fortran","79"
"2014-08-01 00:00:00","go","405"
"2014-08-01 00:00:00","groovy","295"
"2014-08-01 00:00:00","haskell","432"
"2014-08-01 00:00:00","java","15598"
"2014-08-01 00:00:00","javascript","18298"
"2014-08-01 00:00:00","julia","45"
"2014-08-01 00:00:00","kotlin","4"
"2014-08-01 00:00:00","matlab","914"
"2014-08-01 00:00:00","objective-c","3676"
"2014-08-01 00:00:00","pascal","8"
"2014-08-01 00:00:00","perl","683"
"2014-08-01 00:00:00","php","13074"
"2014-08-01 00:00:00","prolog","55"
"2014-08-01 00:00:00","python","9066"
"2014-08-01 00:00:00","r","2454"
"2014-08-01 00:00:00","ruby","2454"
"2014-08-01 00:00:00","rust","129"
"2014-08-01 00:00:00","scala","857"
"2014-08-01 00:00:00","sql","6156"
"2014-08-01 00:00:00","typescript","122"
"2014-09-01 00:00:00","ada","15"
"2014-09-01 00:00:00","assembly","274"
"2014-09-01 00:00:00","awk","275"
"2014-09-01 00:00:00","bash","1229"
"2014-09-01 00:00:00","basic","12"
"2014-09-01 00:00:00","c","3210"
"2014-09-01 00:00:00","c#","12237"
"2014-09-01 00:00:00","c++","6139"
"2014-09-01 00:00:00","clojure","206"
"2014-09-01 00:00:00","cobol","13"
"2014-09-01 00:00:00","coffeescript","155"
"2014-09-01 00:00:00","curl","324"
"2014-09-01 00:00:00","delphi","443"
"2014-09-01 00:00:00","fortran","85"
"2014-09-01 00:00:00","go","389"
"2014-09-01 00:00:00","groovy","273"
"2014-09-01 00:00:00","haskell","413"
"2014-09-01 00:00:00","java","16521"
"2014-09-01 00:00:00","javascript","17980"
"2014-09-01 00:00:00","julia","51"
"2014-09-01 00:00:00","kotlin","14"
"2014-09-01 00:00:00","matlab","1062"
"2014-09-01 00:00:00","objective-c","3720"
"2014-09-01 00:00:00","pascal","26"
"2014-09-01 00:00:00","perl","678"
"2014-09-01 00:00:00","php","13204"
"2014-09-01 00:00:00","prolog","68"
"2014-09-01 00:00:00","python","8712"
"2014-09-01 00:00:00","r","2351"
"2014-09-01 00:00:00","ruby","2260"
"2014-09-01 00:00:00","rust","93"
"2014-09-01 00:00:00","scala","852"
"2014-09-01 00:00:00","sql","6275"
"2014-09-01 00:00:00","typescript","115"
"2014-10-01 00:00:00","ada","28"
"2014-10-01 00:00:00","assembly","386"
"2014-10-01 00:00:00","awk","311"
"2014-10-01 00:00:00","bash","1283"
"2014-10-01 00:00:00","basic","9"
"2014-10-01 00:00:00","c","3776"
"2014-10-01 00:00:00","c#","12454"
"2014-10-01 00:00:00","c++","6779"
"2014-10-01 00:00:00","clojure","222"
"2014-10-01 00:00:00","cobol","16"
"2014-10-01 00:00:00","coffeescript","155"
"2014-10-01 00:00:00","curl","341"
"2014-10-01 00:00:00","delphi","407"
"2014-10-01 00:00:00","fortran","109"
"2014-10-01 00:00:00","go","379"
"2014-10-01 00:00:00","groovy","305"
"2014-10-01 00:00:00","haskell","539"
"2014-10-01 00:00:00","java","17736"
"2014-10-01 00:00:00","javascript","18785"
"2014-10-01 00:00:00","julia","50"
"2014-10-01 00:00:00","kotlin","19"
"2014-10-01 00:00:00","matlab","1217"
"2014-10-01 00:00:00","objective-c","3670"
"2014-10-01 00:00:00","pascal","24"
"2014-10-01 00:00:00","perl","638"
"2014-10-01 00:00:00","php","13422"
"2014-10-01 00:00:00","prolog","122"
"2014-10-01 00:00:00","python","9528"
"2014-10-01 00:00:00","r","2757"
"2014-10-01 00:00:00","ruby","2336"
"2014-10-01 00:00:00","rust","177"
"2014-10-01 00:00:00","scala","848"
"2014-10-01 00:00:00","sql","5367"
"2014-10-01 00:00:00","typescript","142"
"2014-11-01 00:00:00","ada","28"
"2014-11-01 00:00:00","assembly","378"
"2014-11-01 00:00:00","awk","328"
"2014-11-01 00:00:00","bash","1271"
"2014-11-01 00:00:00","basic","9"
"2014-11-01 00:00:00","c","3637"
"2014-11-01 00:00:00","c#","11776"
"2014-11-01 00:00:00","c++","6507"
"2014-11-01 00:00:00","clojure","171"
"2014-11-01 00:00:00","cobol","15"
"2014-11-01 00:00:00","coffeescript","150"
"2014-11-01 00:00:00","curl","342"
"2014-11-01 00:00:00","delphi","422"
"2014-11-01 00:00:00","fortran","129"
"2014-11-01 00:00:00","go","335"
"2014-11-01 00:00:00","groovy","222"
"2014-11-01 00:00:00","haskell","583"
"2014-11-01 00:00:00","java","17681"
"2014-11-01 00:00:00","javascript","17852"
"2014-11-01 00:00:00","julia","58"
"2014-11-01 00:00:00","kotlin","9"
"2014-11-01 00:00:00","matlab","1217"
"2014-11-01 00:00:00","objective-c","3249"
"2014-11-01 00:00:00","pascal","31"
"2014-11-01 00:00:00","perl","656"
"2014-11-01 00:00:00","php","12895"
"2014-11-01 00:00:00","prolog","149"
"2014-11-01 00:00:00","python","9515"
"2014-11-01 00:00:00","r","2693"
"2014-11-01 00:00:00","ruby","2105"
"2014-11-01 00:00:00","rust","154"
"2014-11-01 00:00:00","scala","902"
"2014-11-01 00:00:00","sql","4236"
"2014-11-01 00:00:00","typescript","107"
"2014-12-01 00:00:00","ada","10"
"2014-12-01 00:00:00","assembly","320"
"2014-12-01 00:00:00","awk","265"
"2014-12-01 00:00:00","bash","1045"
"2014-12-01 00:00:00","basic","13"
"2014-12-01 00:00:00","c","3138"
"2014-12-01 00:00:00","c#","11002"
"2014-12-01 00:00:00","c++","6031"
"2014-12-01 00:00:00","clojure","164"
"2014-12-01 00:00:00","cobol","10"
"2014-12-01 00:00:00","coffeescript","141"
"2014-12-01 00:00:00","curl","336"
"2014-12-01 00:00:00","delphi","313"
"2014-12-01 00:00:00","fortran","113"
"2014-12-01 00:00:00","go","349"
"2014-12-01 00:00:00","groovy","240"
"2014-12-01 00:00:00","haskell","539"
"2014-12-01 00:00:00","java","16227"
"2014-12-01 00:00:00","javascript","16868"
"2014-12-01 00:00:00","julia","42"
"2014-12-01 00:00:00","kotlin","14"
"2014-12-01 00:00:00","matlab","985"
"2014-12-01 00:00:00","objective-c","3013"
"2014-12-01 00:00:00","pascal","23"
"2014-12-01 00:00:00","perl","564"
"2014-12-01 00:00:00","php","12195"
"2014-12-01 00:00:00","prolog","173"
"2014-12-01 00:00:00","python","8997"
"2014-12-01 00:00:00","r","2348"
"2014-12-01 00:00:00","ruby","2138"
"2014-12-01 00:00:00","rust","168"
"2014-12-01 00:00:00","scala","857"
"2014-12-01 00:00:00","sql","4153"
"2014-12-01 00:00:00","typescript","121"
"2015-01-01 00:00:00","ada","27"
"2015-01-01 00:00:00","assembly","332"
"2015-01-01 00:00:00","awk","246"
"2015-01-01 00:00:00","bash","1229"
"2015-01-01 00:00:00","basic","8"
"2015-01-01 00:00:00","c","3198"
"2015-01-01 00:00:00","c#","11687"
"2015-01-01 00:00:00","c++","6095"
"2015-01-01 00:00:00","clojure","176"
"2015-01-01 00:00:00","cobol","17"
"2015-01-01 00:00:00","coffeescript","147"
"2015-01-01 00:00:00","curl","364"
"2015-01-01 00:00:00","delphi","376"
"2015-01-01 00:00:00","fortran","87"
"2015-01-01 00:00:00","go","468"
"2015-01-01 00:00:00","groovy","224"
"2015-01-01 00:00:00","haskell","500"
"2015-01-01 00:00:00","java","16430"
"2015-01-01 00:00:00","javascript","18416"
"2015-01-01 00:00:00","julia","49"
"2015-01-01 00:00:00","kotlin","16"
"2015-01-01 00:00:00","matlab","1002"
"2015-01-01 00:00:00","objective-c","2977"
"2015-01-01 00:00:00","pascal","26"
"2015-01-01 00:00:00","perl","588"
"2015-01-01 00:00:00","php","13485"
"2015-01-01 00:00:00","prolog","100"
"2015-01-01 00:00:00","python","9634"
"2015-01-01 00:00:00","r","2668"
"2015-01-01 00:00:00","ruby","2414"
"2015-01-01 00:00:00","rust","233"
"2015-01-01 00:00:00","scala","893"
"2015-01-01 00:00:00","sql","4422"
"2015-01-01 00:00:00","typescript","140"
"2015-02-01 00:00:00","ada","29"
"2015-02-01 00:00:00","assembly","355"
"2015-02-01 00:00:00","awk","331"
"2015-02-01 00:00:00","bash","1307"
"2015-02-01 00:00:00","basic","13"
"2015-02-01 00:00:00","c","3351"
"2015-02-01 00:00:00","c#","11738"
"2015-02-01 00:00:00","c++","6438"
"2015-02-01 00:00:00","clojure","174"
"2015-02-01 00:00:00","cobol","21"
"2015-02-01 00:00:00","coffeescript","112"
"2015-02-01 00:00:00","curl","353"
"2015-02-01 00:00:00","delphi","411"
"2015-02-01 00:00:00","fortran","118"
"2015-02-01 00:00:00","go","380"
"2015-02-01 00:00:00","groovy","217"
"2015-02-01 00:00:00","haskell","416"
"2015-02-01 00:00:00","java","16653"
"2015-02-01 00:00:00","javascript","18556"
"2015-02-01 00:00:00","julia","61"
"2015-02-01 00:00:00","kotlin","33"
"2015-02-01 00:00:00","matlab","1182"
"2015-02-01 00:00:00","objective-c","3154"
"2015-02-01 00:00:00","pascal","17"
"2015-02-01 00:00:00","perl","561"
"2015-02-01 00:00:00","php","13413"
"2015-02-01 00:00:00","prolog","103"
"2015-02-01 00:00:00","python","10160"
"2015-02-01 00:00:00","r","2954"
"2015-02-01 00:00:00","ruby","2254"
"2015-02-01 00:00:00","rust","171"
"2015-02-01 00:00:00","scala","883"
"2015-02-01 00:00:00","sql","4350"
"2015-02-01 00:00:00","typescript","128"
"2015-03-01 00:00:00","ada","30"
"2015-03-01 00:00:00","assembly","380"
"2015-03-01 00:00:00","awk","343"
"2015-03-01 00:00:00","bash","1449"
"2015-03-01 00:00:00","basic","13"
"2015-03-01 00:00:00","c","3904"
"2015-03-01 00:00:00","c#","13204"
"2015-03-01 00:00:00","c++","7359"
"2015-03-01 00:00:00","clojure","186"
"2015-03-01 00:00:00","cobol","22"
"2015-03-01 00:00:00","coffeescript","126"
"2015-03-01 00:00:00","curl","414"
"2015-03-01 00:00:00","delphi","408"
"2015-03-01 00:00:00","fortran","138"
"2015-03-01 00:00:00","go","468"
"2015-03-01 00:00:00","groovy","275"
"2015-03-01 00:00:00","haskell","550"
"2015-03-01 00:00:00","java","19649"
"2015-03-01 00:00:00","javascript","20415"
"2015-03-01 00:00:00","julia","72"
"2015-03-01 00:00:00","kotlin","24"
"2015-03-01 00:00:00","matlab","1369"
"2015-03-01 00:00:00","objective-c","3265"
"2015-03-01 00:00:00","pascal","20"
"2015-03-01 00:00:00","perl","628"
"2015-03-01 00:00:00","php","14808"
"2015-03-01 00:00:00","prolog","158"
"2015-03-01 00:00:00","python","11537"
"2015-03-01 00:00:00","r","3551"
"2015-03-01 00:00:00","ruby","2452"
"2015-03-01 00:00:00","rust","174"
"2015-03-01 00:00:00","scala","1011"
"2015-03-01 00:00:00","sql","4940"
"2015-03-01 00:00:00","typescript","156"
"2015-04-01 00:00:00","ada","15"
"2015-04-01 00:00:00","assembly","433"
"2015-04-01 00:00:00","awk","330"
"2015-04-01 00:00:00","bash","1404"
"2015-04-01 00:00:00","basic","13"
"2015-04-01 00:00:00","c","3939"
"2015-04-01 00:00:00","c#","13029"
"2015-04-01 00:00:00","c++","7111"
"2015-04-01 00:00:00","clojure","172"
"2015-04-01 00:00:00","cobol","17"
"2015-04-01 00:00:00","coffeescript","128"
"2015-04-01 00:00:00","curl","404"
"2015-04-01 00:00:00","delphi","386"
"2015-04-01 00:00:00","fortran","129"
"2015-04-01 00:00:00","go","386"
"2015-04-01 00:00:00","groovy","198"
"2015-04-01 00:00:00","haskell","484"
"2015-04-01 00:00:00","java","19693"
"2015-04-01 00:00:00","javascript","20810"
"2015-04-01 00:00:00","julia","55"
"2015-04-01 00:00:00","kotlin","31"
"2015-04-01 00:00:00","matlab","1511"
"2015-04-01 00:00:00","objective-c","3368"
"2015-04-01 00:00:00","pascal","31"
"2015-04-01 00:00:00","perl","574"
"2015-04-01 00:00:00","php","14852"
"2015-04-01 00:00:00","prolog","117"
"2015-04-01 00:00:00","python","11374"
"2015-04-01 00:00:00","r","3312"
"2015-04-01 00:00:00","ruby","2493"
"2015-04-01 00:00:00","rust","200"
"2015-04-01 00:00:00","scala","1027"
"2015-04-01 00:00:00","sql","4858"
"2015-04-01 00:00:00","typescript","175"
"2015-05-01 00:00:00","ada","18"
"2015-05-01 00:00:00","assembly","367"
"2015-05-01 00:00:00","awk","297"
"2015-05-01 00:00:00","bash","1258"
"2015-05-01 00:00:00","basic","11"
"2015-05-01 00:00:00","c","3510"
"2015-05-01 00:00:00","c#","13303"
"2015-05-01 00:00:00","c++","6784"
"2015-05-01 00:00:00","clojure","159"
"2015-05-01 00:00:00","cobol","9"
"2015-05-01 00:00:00","coffeescript","124"
"2015-05-01 00:00:00","curl","445"
"2015-05-01 00:00:00","delphi","399"
"2015-05-01 00:00:00","fortran","120"
"2015-05-01 00:00:00","go","396"
"2015-05-01 00:00:00","groovy","188"
"2015-05-01 00:00:00","haskell","477"
"2015-05-01 00:00:00","java","18435"
"2015-05-01 00:00:00","javascript","22034"
"2015-05-01 00:00:00","julia","74"
"2015-05-01 00:00:00","kotlin","19"
"2015-05-01 00:00:00","matlab","1382"
"2015-05-01 00:00:00","objective-c","3126"
"2015-05-01 00:00:00","pascal","14"
"2015-05-01 00:00:00","perl","525"
"2015-05-01 00:00:00","php","14462"
"2015-05-01 00:00:00","prolog","143"
"2015-05-01 00:00:00","python","11168"
"2015-05-01 00:00:00","r","3408"
"2015-05-01 00:00:00","ruby","2498"
"2015-05-01 00:00:00","rust","251"
"2015-05-01 00:00:00","scala","1051"
"2015-05-01 00:00:00","sql","4659"
"2015-05-01 00:00:00","typescript","247"
"2015-06-01 00:00:00","ada","16"
"2015-06-01 00:00:00","assembly","265"
"2015-06-01 00:00:00","awk","322"
"2015-06-01 00:00:00","bash","1370"
"2015-06-01 00:00:00","basic","4"
"2015-06-01 00:00:00","c","3153"
"2015-06-01 00:00:00","c#","13479"
"2015-06-01 00:00:00","c++","6491"
"2015-06-01 00:00:00","clojure","146"
"2015-06-01 00:00:00","cobol","9"
"2015-06-01 00:00:00","coffeescript","122"
"2015-06-01 00:00:00","curl","400"
"2015-06-01 00:00:00","delphi","387"
"2015-06-01 00:00:00","fortran","149"
"2015-06-01 00:00:00","go","421"
"2015-06-01 00:00:00","groovy","210"
"2015-06-01 00:00:00","haskell","388"
"2015-06-01 00:00:00","java","17751"
"2015-06-01 00:00:00","javascript","22508"
"2015-06-01 00:00:00","julia","73"
"2015-06-01 00:00:00","kotlin","31"
"2015-06-01 00:00:00","matlab","1209"
"2015-06-01 00:00:00","objective-c","3107"
"2015-06-01 00:00:00","pascal","18"
"2015-06-01 00:00:00","perl","569"
"2015-06-01 00:00:00","php","14254"
"2015-06-01 00:00:00","prolog","100"
"2015-06-01 00:00:00","python","11741"
"2015-06-01 00:00:00","r","3412"
"2015-06-01 00:00:00","ruby","2570"
"2015-06-01 00:00:00","rust","235"
"2015-06-01 00:00:00","scala","1184"
"2015-06-01 00:00:00","sql","4727"
"2015-06-01 00:00:00","typescript","261"
"2015-07-01 00:00:00","ada","19"
"2015-07-01 00:00:00","assembly","259"
"2015-07-01 00:00:00","awk","308"
"2015-07-01 00:00:00","bash","1278"
"2015-07-01 00:00:00","basic","6"
"2015-07-01 00:00:00","c","2801"
"2015-07-01 00:00:00","c#","14055"
"2015-07-01 00:00:00","c++","6678"
"2015-07-01 00:00:00","clojure","167"
"2015-07-01 00:00:00","cobol","5"
"2015-07-01 00:00:00","coffeescript","120"
"2015-07-01 00:00:00","curl","441"
"2015-07-01 00:00:00","delphi","385"
"2015-07-01 00:00:00","fortran","150"
"2015-07-01 00:00:00","go","465"
"2015-07-01 00:00:00","groovy","290"
"2015-07-01 00:00:00","haskell","427"
"2015-07-01 00:00:00","java","18590"
"2015-07-01 00:00:00","javascript","23847"
"2015-07-01 00:00:00","julia","61"
"2015-07-01 00:00:00","kotlin","29"
"2015-07-01 00:00:00","matlab","1120"
"2015-07-01 00:00:00","objective-c","3308"
"2015-07-01 00:00:00","pascal","16"
"2015-07-01 00:00:00","perl","578"
"2015-07-01 00:00:00","php","15254"
"2015-07-01 00:00:00","prolog","63"
"2015-07-01 00:00:00","python","12266"
"2015-07-01 00:00:00","r","3972"
"2015-07-01 00:00:00","ruby","2578"
"2015-07-01 00:00:00","rust","210"
"2015-07-01 00:00:00","scala","1186"
"2015-07-01 00:00:00","sql","4838"
"2015-07-01 00:00:00","typescript","289"
"2015-08-01 00:00:00","ada","11"
"2015-08-01 00:00:00","assembly","218"
"2015-08-01 00:00:00","awk","244"
"2015-08-01 00:00:00","bash","1173"
"2015-08-01 00:00:00","basic","4"
"2015-08-01 00:00:00","c","2566"
"2015-08-01 00:00:00","c#","13184"
"2015-08-01 00:00:00","c++","5855"
"2015-08-01 00:00:00","clojure","215"
"2015-08-01 00:00:00","cobol","12"
"2015-08-01 00:00:00","coffeescript","96"
"2015-08-01 00:00:00","curl","446"
"2015-08-01 00:00:00","delphi","384"
"2015-08-01 00:00:00","fortran","148"
"2015-08-01 00:00:00","go","445"
"2015-08-01 00:00:00","groovy","210"
"2015-08-01 00:00:00","haskell","395"
"2015-08-01 00:00:00","java","17007"
"2015-08-01 00:00:00","javascript","22059"
"2015-08-01 00:00:00","julia","56"
"2015-08-01 00:00:00","kotlin","21"
"2015-08-01 00:00:00","matlab","1014"
"2015-08-01 00:00:00","objective-c","2972"
"2015-08-01 00:00:00","pascal","14"
"2015-08-01 00:00:00","perl","551"
"2015-08-01 00:00:00","php","14138"
"2015-08-01 00:00:00","prolog","32"
"2015-08-01 00:00:00","python","11185"
"2015-08-01 00:00:00","r","3489"
"2015-08-01 00:00:00","ruby","2308"
"2015-08-01 00:00:00","rust","187"
"2015-08-01 00:00:00","scala","1144"
"2015-08-01 00:00:00","sql","4469"
"2015-08-01 00:00:00","typescript","298"
"2015-09-01 00:00:00","ada","13"
"2015-09-01 00:00:00","assembly","257"
"2015-09-01 00:00:00","awk","254"
"2015-09-01 00:00:00","bash","1132"
"2015-09-01 00:00:00","basic","17"
"2015-09-01 00:00:00","c","3079"
"2015-09-01 00:00:00","c#","12891"
"2015-09-01 00:00:00","c++","5897"
"2015-09-01 00:00:00","clojure","175"
"2015-09-01 00:00:00","cobol","11"
"2015-09-01 00:00:00","coffeescript","108"
"2015-09-01 00:00:00","curl","393"
"2015-09-01 00:00:00","delphi","358"
